"ORF", "Empirical phi from data in Beyer et al 2003"
YDR110W,0.01974654411206106
YDR111C,0.009304766636704016
YDR113C,0.02215740855524365
YDR115W,0.1714980464445475
YDR116C,0.0509411156152522
YDR117C,0.02744266958348861
YDR118W,0.003198457879716344
YDR119W,0.07519848265030516
YDR120C,0.1170846120094419
YDR121W,0.02967715624644357
YDR122W,0.008535226583676192
YDR123C,0.008671624598096956
YDR124W,0.003348985531813918
YDR125C,0.001745277378057029
YDR126W,0.006339168212711666
YDR127W,0.08393731108614478
YDR128W,0.005400050192734173
YDR129C,0.2715903073371853
YDR130C,0.01654116601752352
YDR131C,0.008666205353827564
YDR132C,0.005568801268135662
YDR135C,0.02653610015689489
YDR137W,0.01105933852384975
YDR138W,0.007329138940150154
YDR139C,0.3383976749699144
YDR140W,0.06686865759002247
YDR141C,0.01181695552512192
YDR142C,0.003311012654737494
YDR143C,0.02104185671130889
YDR144C,0.08669294962775613
YDR145W,0.04653643631671364
YDR146C,0.03018189633367217
YDR147W,0.01343038246883905
YDR148C,0.06656931641285905
YDR150W,0.0112467046092437
YDR151C,0.02579814713162111
YDR152W,0.1144217513538704
YDR153C,0.06787641329325554
YDR155C,2.902696505418148
YDR156W,0.2310345079889577
YDR158W,0.4485929055308891
YDR159W,0.005132148626206692
YDR160W,0.00345626815670226
YDR161W,0.04239436418734879
YDR162C,0.04734137453598928
YDR163W,0.05557812544920874
YDR164C,0.01990047288189988
YDR165W,0.1002589990280079
YDR166C,0.005526644341462748
YDR167W,0.1638764766475608
YDR168W,0.1110186798702481
YDR169C,0.01118076874917929
YDR170C,0.09009656274288761
YDR171W,0.1106463437083211
YDR172W,0.3563924022293696
YDR173C,0.007751636497656478
YDR174W,0.2819833554705737
YDR175C,0.03999979586862247
YDR176W,0.01750250060891472
YDR177W,0.3890828832532012
YDR178W,0.176155500707723
YDR179C,0.01003744691059051
YDR179WA,0.006505876277042368
YDR180W,0.01347856242368897
YDR181C,0.01578211281350686
YDR182W,0.1019572103342181
YDR183W,0.01902575868925332
YDR184C,0.03661751345138404
YDR185C,0.002784131319885912
YDR186C,0.008117915186701024
YDR188W,0.4272037222423562
YDR189W,0.06599124524151212
YDR190C,0.3216447505376642
YDR191W,0.007509776934342704
YDR192C,0.0292125735667981
YDR194C,0.06364219853735815
YDR195W,0.01082741946113056
YDR196C,0.06652667776551118
YDR197W,0.006784265067170685
YDR198C,0.01526079865667658
YDR200C,0.004693518236508295
YDR201W,0.04062881217268124
YDR202C,0.0154107338636668
YDR204W,0.02899628826811894
YDR205W,0.01450025862494139
YDR206W,0.01324840420163841
YDR207C,0.01088693843950556
YDR208W,0.01420286526335872
YDR210W,0.9090087970055215
YDR211W,0.09057780934736384
YDR212W,0.183708604786909
YDR213W,0.003258142143190583
YDR214W,0.1859794872442254
YDR216W,0.002006230314801569
YDR217C,0.002094671587046047
YDR218C,0.002990870209335206
YDR219C,0.006108801420879194
YDR221W,0.01096194031472728
YDR222W,0.009460061055973216
YDR223W,0.0006998158264362045
YDR224C,1.092738285405827
YDR225W,1.956602895333125
YDR226W,1.790860459967679
YDR227W,0.0112684308299405
YDR228C,0.02041108704067641
YDR229W,0.03814179477873965
YDR231C,0.02849863220982562
YDR232W,0.1051013159398237
YDR233C,1.28439733911265
YDR234W,0.1901284274525478
YDR235W,0.007908529129257149
YDR236C,0.02617438341977429
YDR237W,0.0677183299030768
YDR238C,0.1745524861336684
YDR239C,0.02843649894546943
YDR240C,0.004562908270051771
YDR242W,0.003391001720227578
YDR243C,0.01411319459746822
YDR244W,0.007711329431717137
YDR245W,0.1823154938572831
YDR246W,0.06806272552893784
YDR247W,0.004206449971398228
YDR248C,0.04467618617382916
YDR249C,0.007740394600782802
YDR251W,0.05709765833716116
YDR252W,0.004755264217680038
YDR253C,0.005447380137064256
YDR254W,0.002292599101103459
YDR255C,0.006077546137128341
YDR256C,0.001071620007742413
YDR257C,0.01315538560201402
YDR258C,0.05604233059560931
YDR259C,0.01490758919133959
YDR260C,0.02058188568300727
YDR261C,0.06478267749403907
YDR262W,0.03077253722031786
YDR263C,0.004606145858497866
YDR264C,0.08445929753026654
YDR265W,0.02119296404907566
YDR266C,0.03281048362063611
YDR267C,0.07129472318585986
YDR268W,0.01924599685883217
YDR270W,0.01316063605734032
YDR272W,0.1406925354061325
YDR273W,0.005188979493706881
YDR275W,0.01061011390410695
YDR276C,1.290386014865269
YDR277C,0.002949708962211232
YDR279W,0.00790978584941963
YDR280W,0.07286495260625025
YDR281C,0.02015778161004096
YDR282C,0.01674008078732714
YDR283C,0.006550978538120345
YDR284C,0.09540169102945578
YDR285W,0.006463049688842281
YDR286C,0.03048072571710186
YDR287W,0.03020233037911633
YDR288W,0.01056840927829884
YDR289C,0.01332407862034349
YDR291W,0.01265372886830891
YDR292C,0.08267385274157509
YDR293C,0.03527827384710097
YDR294C,0.1262690495606199
YDR295C,0.003034336874251757
YDR296W,0.09942538267644944
YDR297W,0.3153377683570171
YDR298C,0.1541413832668177
YDR299W,0.04327520057647436
YDR300C,0.09195240515048601
YDR301W,0.01044710585070529
YDR302W,0.09361732710181167
YDR303C,0.01042074438209778
YDR304C,0.4795880991523512
YDR305C,0.02713381274866884
YDR306C,0.01695671813584897
YDR307W,0.03548771049743597
YDR308C,0.07291896793794351
YDR309C,0.07945698413670257
YDR310C,0.0105997726691737
YDR311W,0.01821284975195404
YDR312W,0.02513862549129257
YDR313C,0.003161747182546372
YDR314C,0.002164456358514184
YDR315C,0.007899402270846451
YDR316W,0.0119733095518375
YDR317W,0.006633294727561155
YDR318W,0.009305582303772855
YDR319C,0.01184711647748275
YDR320C,0.01054727822832813
YDR321W,0.2468224288323822
YDR322W,0.07801832734420387
YDR323C,0.008004453531738642
YDR324C,0.09420837077924014
YDR325W,0.01810374631671658
YDR326C,0.01708247241900567
YDR328C,0.6925532981603185
YDR329C,0.04417405168033698
YDR330W,0.006909686954985831
YDR331W,0.02341365708465715
YDR332W,0.001099279025103766
YDR333C,0.0200700760700398
YDR334W,0.01682849548261295
YDR335W,0.0427335631770529
YDR336W,0.01018263080783973
YDR337W,0.04459110099689631
YDR338C,0.01500509083329971
YDR339C,0.1798506051587562
YDR341C,0.7032487206373025
YDR342C,0.5598261120813049
YDR343C,0.5839842987171952
YDR345C,0.7399278330984947
YDR346C,0.1218559262039218
YDR347W,0.07918246941612203
YDR348C,0.03656798721752806
YDR349C,0.03960456845626446
YDR350C,0.005086124777206004
YDR351W,0.006633405635586165
YDR352W,0.04347209484793433
YDR353W,1.168229161908517
YDR354W,0.07677587678055772
YDR356W,0.001912619367823612
YDR357C,0.07441889013410055
YDR358W,0.02160549016737718
YDR359C,0.00339026086602868
YDR361C,0.09934785322441917
YDR362C,0.01372109514086495
YDR363W,0.004197238306118907
YDR364C,0.01337924552310517
YDR365C,0.07432802679135119
YDR366C,0.01226466707029652
YDR367W,0.04310471111812547
YDR368W,0.2102663900490765
YDR369C,0.002805552515139204
YDR370C,0.01453251897950593
YDR371W,0.005711446314181841
YDR372C,0.04299825825049192
YDR373W,0.09018149577669784
YDR374C,0.00294461968214621
YDR375C,0.01051719225243936
YDR376W,0.007953522655002555
YDR377W,0.09074805210353169
YDR378C,0.09852742259099392
YDR379W,0.005107148194576268
YDR380W,0.09465360982534287
YDR381W,0.2143623732649726
YDR382W,5.43448583676834
YDR383C,0.009165911168858731
YDR384C,0.1644155086698466
YDR385W,3.178377023739073
YDR386W,0.003686280032023391
YDR387C,0.006106221030562892
YDR388W,0.4231982644503228
YDR389W,0.01326621349833457
YDR390C,0.04792411149640742
YDR391C,0.04932217552144873
YDR392W,0.03456972485377456
YDR393W,0.01860058391000064
YDR394W,0.1056356057296168
YDR395W,0.0859615618377225
YDR397C,0.09418123149832442
YDR398W,0.1728334446442468
YDR399W,0.3231025347192085
YDR400W,0.02802560545770921
YDR402C,0.005142298896090007
YDR403W,0.00179378010628916
YDR404C,0.1079122927371524
YDR405W,0.01695081045905113
YDR406W,0.004977452349497064
YDR407C,0.008042429773937997
YDR408C,0.1168068950382297
YDR409W,0.005234082731802918
YDR410C,0.06920861629844971
YDR411C,0.0846668938225
YDR412W,0.06249226583802575
YDR414C,0.008733113052894559
YDR415C,0.04007460386353088
YDR416W,0.0113217370970824
YDR418W,1.212666318173398
YDR419W,0.006077646013075281
YDR420W,0.00781288350554586
YDR421W,0.002736526356895158
YDR422C,0.007028233485266623
YDR423C,0.02988936480576535
YDR424C,0.2703235483046448
YDR425W,0.00478900747680755
YDR427W,0.1872127642511412
YDR428C,0.03171922464438833
YDR429C,0.6598421509240352
YDR430C,0.01146679110495892
YDR432W,0.2191870141204599
YDR434W,0.07993513156024667
YDR435C,0.01701430292096247
YDR436W,0.002696336162962834
YDR437W,0.01075727413929828
YDR438W,0.0007461281513025514
YDR439W,0.003675405369718346
YDR440W,0.004163261599422312
YDR441C,0.03962415135719005
YDR443C,0.00233422635181154
YDR444W,0.006829756144373522
YDR446W,0.005580360785553218
YDR447C,2.30251409212332
YDR448W,0.02943554654699048
YDR449C,0.04531647879349069
YDR450W,2.541126228314174
YDR451C,0.01196743054744389
YDR452W,0.1098995875993765
YDR453C,0.01796040690918624
YDR454C,0.7412405662833253
YDR456W,0.02930010046405032
YDR457W,0.0189738844828245
YDR458C,0.01346936417034428
YDR459C,0.005465765878136598
YDR460W,0.02558955210788366
YDR461W,0.2030672120090225
YDR462W,0.07051799432216616
YDR463W,0.07522014239917242
YDR464W,0.04402055300470613
YDR465C,0.2023592703815546
YDR466W,0.01423333558485767
YDR468C,0.05444614147971016
YDR469W,0.02602393845735505
YDR470C,0.008933978881344039
YDR471W,1.152100353792925
YDR472W,0.0549111004827051
YDR473C,0.02070493503102597
YDR475C,0.001980559436330371
YDR476C,0.07711590778325112
YDR477W,0.05847765220641496
YDR478W,0.03294584464774302
YDR479C,0.01964557284924239
YDR480W,0.007137577434564776
YDR481C,0.1504995492390835
YDR482C,0.0349187785864173
YDR483W,0.4774760124253636
YDR484W,0.002339571306567355
YDR485C,0.01382021967655329
YDR486C,0.05659990140333039
YDR487C,0.1540261934991698
YDR488C,0.001380403801100218
YDR489W,0.01255362136172411
YDR490C,0.02627273969990618
YDR492W,0.1643914722760942
YDR493W,0.05519408462458376
YDR494W,0.04872195535975269
YDR495C,0.003062181125334047
YDR496C,0.1274963158571484
YDR497C,0.2090381487221981
YDR498C,0.02960976276947521
YDR499W,0.002098165393726141
YDR500C,4.652284565981005
YDR501W,0.003328702442698618
YDR502C,0.2169830945695457
YDR503C,0.0215155705770931
YDR504C,0.1853661706120609
YDR505C,0.01236830787301377
YDR506C,0.02127177590496416
YDR507C,0.07608817030882041
YDR508C,0.2727938702609776
YDR510W,0.3208509606432271
YDR511W,0.05378454735353036
YDR512C,0.03510118628147837
YDR513W,0.2279696755232813
YDR514C,0.03190584198591395
YDR515W,0.004558271418016433
YDR516C,0.09092462810493455
YDR517W,0.115942350563457
YDR518W,0.05861615123776263
YDR519W,0.1892625681672743
YDR520C,0.006943352204063084
YDR522C,0.007364970804968317
YDR523C,0.002808817219010817
YDR524C,0.006838579947092195
YDR527W,0.02327504169779842
YDR528W,0.003499814166744904
YDR529C,0.2724846952267336
YDR530C,0.01202788439470284
YDR531W,0.07096679134654042
YDR532C,0.006766298574839336
YDR533C,0.2609400825613335
YDR534C,0.0147704700715757
YDR536W,0.003411705219483784
YDR538W,0.05275825952954924
YDR539W,0.04598837450093807
YDR540C,0.002486386522165635
YDR541C,0.003601711033900046
YDR542W,0.1242433646800789
YDR545W,0.06319849100145054
YEL001C,0.2755272007051921
YEL002C,0.2795509670532965
YEL003W,0.2323242172598373
YEL004W,0.01383297138604924
YEL005C,0.00587946921715409
YEL006W,0.006661811956742726
YEL007W,0.03777654459952473
YEL009C,0.1385047431003802
YEL011W,0.00967331631552948
YEL012W,0.03702779782087541
YEL013W,0.07766755269964256
YEL015W,0.04284692914277039
YEL016C,0.008862327849132758
YEL017CA,4.507450000904117
YEL017W,0.03306454697893453
YEL018W,0.04994435687048327
YEL019C,0.006105093723969208
YEL020C,0.01527835312255071
YEL021W,0.02977490626447877
YEL022W,0.01676927331596144
YEL023C,0.002308513844640621
YEL024W,0.08649823683964384
YEL025C,0.001846932159832005
YEL026W,1.202601283144781
YEL027W,2.816241750760495
YEL029C,0.008171049250327954
YEL030W,0.003681668177593517
YEL031W,0.1637477459676853
YEL032W,0.06264585215032121
YEL034W,3.209037272554871
YEL035C,0.003247008631030566
YEL036C,0.319732648435398
YEL037C,0.1881001460283476
YEL038W,0.1236177063133342
YEL039C,0.03221244317264855
YEL040W,1.11476312034707
YEL041W,0.004267174428859911
YEL042W,0.1664570160212881
YEL043W,0.01913181591776062
YEL044W,0.1588181926829158
YEL046C,0.4656880721331361
YEL047C,0.1461452979289296
YEL048C,0.003174525401132949
YEL049W,0.03156113224449346
YEL050C,0.06665059021165591
YEL051W,0.1973392081436485
YEL052W,0.03297453621587157
YEL053C,0.006024363763140307
YEL054C,0.7830493187724721
YEL055C,0.05341494684220673
YEL056W,0.1270139843675789
YEL057C,0.02520533442376232
YEL058W,0.3871506886056959
YEL059CA,0.09990046432619847
YEL060C,0.1060788393288414
YEL061C,0.001116663386900903
YEL062W,0.003633349974311941
YEL063C,0.01592705262156131
YEL064C,0.00763302819530107
YEL065W,0.1593999907208673
YEL066W,0.09682706835660219
YEL069C,0.001575103916021372
YEL070W,0.005654782108035963
YEL071W,0.2188807805215449
YEL072W,0.001505019043539931
YEL073C,0.002244303649940674
YEL075C,0.009159210229919206
YEL076C,0.005503168605897518
YEL076CA,0.002036492950843101
YEL077C,0.01677565068911615
YER001W,0.1261738546903449
YER002W,0.2032944874454463
YER003C,0.2356462573792074
YER004W,0.1905422017228742
YER005W,0.03002314274964831
YER006W,0.2352526790122604
YER007CA,0.2938328303794008
YER007W,0.007698410736939548
YER008C,0.02883179913928474
YER009W,0.4997742066685549
YER010C,0.03163569240380494
YER011W,1.170467389499278
YER012W,0.3634935602325027
YER013W,0.004006670907685817
YER014W,0.02862124274908978
YER015W,0.005251881797191027
YER016W,0.0617371993827261
YER017C,0.05470717931838799
YER018C,0.008176031629100166
YER019CA,0.4284375349799239
YER019W,0.09797286706716465
YER020W,0.05806184934233068
YER021W,0.1800197823180558
YER022W,0.04583446584227339
YER023W,0.4575699453713765
YER024W,0.01060865921399251
YER025W,0.4838614320682078
YER026C,0.1608123732031419
YER027C,0.06120995077248894
YER028C,0.01568088310138997
YER029C,0.07069141299840671
YER030W,0.2435122366903524
YER031C,0.1405774246548721
YER032W,0.009418876054508064
YER033C,0.002986428574525482
YER034W,0.02892455546609796
YER035W,0.2513425579234548
YER036C,0.4255472474594497
YER037W,0.03234367242458682
YER038C,0.002559995529216828
YER039C,0.003189248333343582
YER040W,0.006145403592550498
YER041W,0.004638571195158118
YER042W,0.2388695684192447
YER043C,1.086571836932268
YER044C,0.1846320554219406
YER044CA,0.004540062758910069
YER045C,0.01210680404599125
YER046W,0.03835250379111188
YER047C,0.005116657926969092
YER048C,0.1499392508608508
YER049W,0.2124189382296729
YER050C,0.09812796254298571
YER051W,0.006004965603322048
YER052C,0.187537001344859
YER053C,0.03341196979166783
YER054C,0.002676085254256175
YER055C,0.6329646830130597
YER056C,0.4018807183055378
YER056CA,1.276328106605216
YER057C,0.4131278222635274
YER058W,0.102703650082062
YER059W,0.02188574664603732
YER060W,0.01392958877668931
YER060WA,0.009142728263216101
YER061C,0.02116391534434468
YER062C,0.2263362115590513
YER063W,0.07388786535643113
YER064C,0.08995045188208809
YER065C,0.0006457539045004653
YER066W,0.02961733616619088
YER067W,0.01767608870297811
YER068W,0.01007103948767043
YER069W,0.03648892590572276
YER070W,0.08079047331389284
YER071C,0.04090166676498222
YER072W,0.6483903959838538
YER073W,0.1222270548694452
YER074W,1.083116035768971
YER075C,0.004902108728279886
YER076C,0.01500468068874313
YER077C,0.0153861556812524
YER078C,0.01513194510757301
YER079W,0.0305798399385652
YER080W,0.07307103401299942
YER081W,0.03703208363883807
YER082C,0.06280896442747778
YER083C,0.1877934130922321
YER085C,0.005642241244140789
YER086W,0.1454250032841596
YER087W,0.0294175116559112
YER088C,0.08433467635098998
YER089C,0.1104842382464879
YER090W,0.1309333346668277
YER091C,0.3007839203057957
YER092W,0.04090926346075331
YER093C,0.006850472361459272
YER093CA,0.09236635129723765
YER094C,0.5766824755112214
YER095W,0.1299036934510948
YER096W,0.00354222147211749
YER098W,0.001540834587412708
YER099C,0.1034223147658548
YER100W,0.1265518625162864
YER101C,0.008751332174269529
YER102W,6.545572828983941
YER103W,0.06874204451186455
YER104W,0.006270453343730368
YER105C,0.03692229506164604
YER106W,0.004259119227415481
YER107C,0.1129964515031547
YER110C,0.1394515758390573
YER111C,0.005851366334519771
YER112W,0.1661790115276177
YER113C,0.01515055055312245
YER114C,0.01568005333660563
YER115C,0.01398303114069126
YER116C,0.002887988855839811
YER117W,7.779616190572356
YER118C,0.06961619017772749
YER119C,0.02236819483279261
YER120W,0.4661163542804703
YER122C,0.1191311417014389
YER123W,0.01399469554502641
YER124C,0.03508890707266015
YER125W,0.04304499551139497
YER126C,0.2481386313263554
YER127W,0.08957776209623764
YER128W,0.01565846858868586
YER129W,0.002941203853419904
YER130C,0.02126269543428503
YER131W,0.6063356450524322
YER132C,0.01109637179746049
YER133W,0.1841660388991021
YER134C,0.06904851887027427
YER136W,0.2784668158411705
YER137C,0.04909087018822411
YER138C,0.1056893691714424
YER139C,0.004715440531966467
YER140W,0.01565497262117715
YER141W,0.2227992594478821
YER142C,0.009522246822994106
YER143W,0.0469169393570621
YER144C,0.007787026269931171
YER145C,0.4627620673224736
YER146W,0.2287421799440401
YER147C,0.02336873267116952
YER148W,0.1933992825590812
YER149C,0.02210373098955112
YER150W,0.06371888207087082
YER151C,0.04065336344323232
YER152C,0.05415408104634986
YER153C,0.006488959142946304
YER154W,0.1283597480094233
YER155C,0.02148052732680181
YER156C,0.18370090752513
YER157W,0.01139142723001256
YER158C,0.01164191632091634
YER159C,0.08647015722729009
YER160C,0.1306063719700513
YER161C,0.01456181063394523
YER162C,0.004975955016249211
YER163C,0.06596221045801953
YER164W,0.01924101417754067
YER165W,0.3317670091680466
YER166W,0.01313162455249483
YER167W,0.01271014813643732
YER168C,0.03202090197020274
YER169W,0.01217688645740345
YER170W,0.01446143182997955
YER171W,0.01781104006084547
YER172C,0.003639796845740216
YER173W,0.00479441534325541
YER174C,0.08257383018391728
YER175C,0.009020526653075561
YER176W,0.02082474891248812
YER177W,2.512563864736004
YER178W,0.5476086529704885
YER179W,0.005928884849810123
YER180C,0.002810164197855783
YER182W,0.04002833099638595
YER183C,0.05867582875396448
YER184C,0.002000327971269086
YER185W,0.005824135701597986
YER186C,0.005406062927388413
YER187W,0.006377590381720014
YER189W,0.015776239224564
YER190W,0.01484145196698503
YFL001W,0.02648082434708232
YFL002C,0.1001820618876014
YFL003C,0.003202763385235638
YFL004W,0.1015888209898804
YFL005W,0.1299297486200012
YFL007W,0.02569823930133327
YFL008W,0.009935660215768431
YFL009W,0.0235308531411159
YFL010C,0.3786916756683707
YFL011W,0.002484794865724707
YFL012W,0.004353029852867566
YFL013C,0.01954834265730301
YFL014W,0.1264823230588065
YFL016C,0.08010642189668108
YFL017C,0.09291948161326166
YFL017WA,0.2467951161937227
YFL018C,0.3688730106668808
YFL020C,0.05191726724411674
YFL021W,0.02803421544943981
YFL022C,0.3935492812385296
YFL023W,0.03543035764685446
YFL024C,0.006863544212896534
YFL025C,0.006451479931982771
YFL026W,0.08655113659291599
YFL027C,0.01523246800170048
YFL028C,0.1276783726658068
YFL029C,0.0212487101105509
YFL030W,0.006571184944547349
YFL031W,0.05100524217920289
YFL033C,0.01016345542907585
YFL034CA,0.09215288047558607
YFL034W,0.004962234178536498
YFL036W,0.01744094044225106
YFL037W,0.3774670509058661
YFL038C,1.073773139048394
YFL039C,2.196258783057082
YFL040W,0.001676764809797197
YFL041W,0.04401132283623435
YFL042C,0.009417406915664757
YFL044C,0.03998897167899029
YFL045C,1.248035713646264
YFL046W,0.02777001329023177
YFL047W,0.03356287615047853
YFL048C,0.1012144233504723
YFL049W,0.01362655127111003
YFL050C,0.0009351049174714234
YFL051C,0.00914147640219653
YFL052W,0.002020974327845312
YFL053W,0.002367260213557988
YFL054C,0.00712364484835031
YFL055W,0.01123021123226841
YFL056C,0.001718929857111606
YFL057C,0.1798672411568378
YFL058W,0.007973945881340541
YFL059W,0.01542707962823355
YFL060C,0.00410682541982692
YFL061W,0.00373443271725784
YFL062W,0.2311129556204798
YFL064C,0.007862651266535684
YFL065C,0.01107372278423362
YFL066C,0.01032397661947389
YFL067W,0.0037013484163463
YFL068W,0.008832986145872757
YFR001W,0.1048523029619633
YFR002W,0.03089898940930389
YFR003C,0.07540395539803394
YFR004W,0.4125401273026023
YFR005C,0.01685275804883308
YFR006W,0.180837676133657
YFR007W,0.02000430748966279
YFR008W,0.00652225335533286
YFR009W,0.152122824030775
YFR010W,0.1347444337267569
YFR011C,0.06745020733513626
YFR012W,0.007800707255182374
YFR013W,0.01672955155996987
YFR014C,0.01130416998061296
YFR015C,0.004561479022743637
YFR016C,0.01864830243855851
YFR017C,0.01017187216776422
YFR018C,0.04153318120716511
YFR019W,0.0006266995231211409
YFR021W,0.0130865704945543
YFR022W,0.002932054333329703
YFR023W,0.004108452484226077
YFR024CA,0.1617924284901385
YFR025C,0.02501724075706849
YFR026C,0.00986116156386722
YFR027W,0.005188367820798107
YFR028C,0.06740500670991291
YFR029W,0.008297650947217669
YFR030W,0.02255148917537999
YFR031C,0.02135782575658983
YFR031CA,7.970963219997086
YFR032C,0.00101772183800524
YFR033C,0.4616205241048145
YFR034C,0.02058614754108995
YFR035C,0.01118450770468396
YFR036W,0.06018460416771698
YFR037C,0.06922187136857126
YFR038W,0.004565853845227373
YFR039C,0.02918532983871415
YFR040W,0.004060237100151506
YFR041C,0.06033232972772319
YFR042W,0.03858362298152557
YFR043C,0.03288700525819153
YFR044C,0.8080937311024525
YFR045W,0.01388072098846535
YFR046C,0.008957296136817042
YFR047C,0.1185799121124947
YFR048W,0.01114738068002598
YFR049W,0.1277655764641152
YFR050C,0.311424364032399
YFR051C,0.2167955609665805
YFR052W,0.1062255289442491
YFR053C,0.3645131668078455
YFR055W,0.02541864302333165
YFR057W,0.00718764494345951
YGL001C,0.2297662344198129
YGL002W,0.03288383950642692
YGL003C,0.007103971066359448
YGL004C,0.03609027766235074
YGL005C,0.01137149618033292
YGL006W,0.02538062829046573
YGL008C,5.539380642815337
YGL009C,0.3444612045937678
YGL010W,0.008671344002025117
YGL011C,0.2121038478722729
YGL012W,0.8416041747455679
YGL013C,0.01585883050884726
YGL014W,0.01026079721188868
YGL015C,0.01556679132392932
YGL016W,0.02947380396692522
YGL017W,0.01577088356038409
YGL018C,0.01085694775002255
YGL019W,0.1447597933087075
YGL020C,0.1871798096506894
YGL021W,0.01444604068377081
YGL022W,0.1936703431412641
YGL023C,0.0354387151230235
YGL025C,0.01423568999565262
YGL026C,0.5596861948245237
YGL027C,0.0661160355830075
YGL028C,0.05183687866927876
YGL029W,0.2326013096522658
YGL030W,3.485355574023861
YGL031C,5.968918239794397
YGL032C,0.07029043461774359
YGL033W,0.03232874841601523
YGL035C,0.02405351608931159
YGL036W,0.01422168358433036
YGL037C,0.5765456711350208
YGL038C,0.03488002522352439
YGL039W,0.05743209080472984
YGL040C,0.2341268607130427
YGL043W,0.04896769761795723
YGL044C,0.06575322961247533
YGL045W,0.007256393463289033
YGL047W,0.03815670762574095
YGL048C,0.3520616261703349
YGL049C,0.0199861411914577
YGL050W,0.03478365092997787
YGL051W,0.007267704577178438
YGL053W,0.006030569132044621
YGL054C,0.1425678514810404
YGL055W,0.5647027491928838
YGL056C,0.03835591468143766
YGL057C,0.01415413789825651
YGL058W,0.1486141216178331
YGL059W,0.002872787896702155
YGL060W,0.02291674989405273
YGL061C,0.01501498294714488
YGL062W,0.06783602800662114
YGL063W,0.00177822854061006
YGL064C,0.004933327138722829
YGL065C,0.02227285449474143
YGL066W,0.008657669354450656
YGL067W,0.03344868737776548
YGL068W,0.1845529269337402
YGL070C,0.1547237915687137
YGL071W,0.01561981208681897
YGL073W,0.01061201122870733
YGL075C,0.001836465870372745
YGL076C,3.122711318018685
YGL077C,0.1915589160742425
YGL078C,0.4686088347800627
YGL079W,0.03194035875925926
YGL080W,0.1412555483064822
YGL081W,0.007746292297354911
YGL082W,0.06737477234577669
YGL083W,0.01151232246721782
YGL084C,0.06058164867368592
YGL085W,0.01168038646343822
YGL086W,0.01382108420846473
YGL087C,0.1759427457869486
YGL089C,0.02492542402278205
YGL090W,0.003284652607394992
YGL091C,0.08711361866149584
YGL092W,0.04203725302446111
YGL093W,0.01505628322519397
YGL094C,0.009444480253648569
YGL095C,0.01824265644503771
YGL096W,0.006653370042389658
YGL097W,0.1592839062746377
YGL098W,0.006517723164744746
YGL099W,0.1128723402208173
YGL100W,0.06881797133981343
YGL101W,0.06412492258760706
YGL103W,5.190774175481042
YGL104C,0.01925140343669143
YGL105W,0.6378579334168604
YGL106W,0.3742197947167677
YGL107C,0.02466309131156061
YGL108C,0.02329977106663215
YGL110C,0.005613935791911623
YGL111W,0.06295362616397182
YGL112C,0.07038944582028032
YGL113W,0.02050305322466957
YGL114W,0.06229570598978337
YGL115W,0.09921238749059632
YGL116W,0.0101716287987617
YGL117W,0.02517153396920973
YGL119W,0.02897988715135634
YGL120C,0.1772905582252996
YGL121C,0.01898117578008409
YGL122C,0.1764801093483394
YGL123W,4.530957939993061
YGL124C,0.005194077560495264
YGL125W,0.01249477011868118
YGL126W,0.1787964162194441
YGL127C,0.07826111608685926
YGL128C,0.01533612448278863
YGL129C,0.01976629779652681
YGL130W,0.08024970236707038
YGL131C,0.002956032438559665
YGL133W,0.005663639722297716
YGL134W,0.002558711294932661
YGL135W,4.9384101075142
YGL136C,0.02512584679028855
YGL137W,0.1897218389345172
YGL138C,0.003546127564381876
YGL139W,0.03548617729942627
YGL140C,0.01382191980170045
YGL141W,0.00817689877884868
YGL142C,0.01169397837737288
YGL143C,0.01253962761134056
YGL144C,0.002518657245262149
YGL145W,0.008139302503129459
YGL146C,0.001537119860183881
YGL147C,1.674632262765918
YGL148W,0.833175369086785
YGL150C,0.005000776512373316
YGL151W,0.01715216426099603
YGL153W,0.03563672691538714
YGL154C,0.01530672397570196
YGL155W,0.01969750167914116
YGL156W,0.004292827846404025
YGL157W,0.1293064705523529
YGL158W,0.007746989995223029
YGL159W,0.0282647085841549
YGL160W,0.01679466926191351
YGL161C,0.1985355915334053
YGL162W,0.008367047962901011
YGL163C,0.006260377759025072
YGL164C,0.03101126741956807
YGL166W,0.0493160446831887
YGL167C,0.0465521044922063
YGL168W,0.1018417179956527
YGL169W,0.01013493686897812
YGL170C,0.00361520793119053
YGL171W,0.1117182868790147
YGL172W,0.1370677419528772
YGL173C,0.0727189637581392
YGL174W,0.02239315858491199
YGL175C,0.0007666198306056274
YGL176C,0.001183548058534176
YGL178W,0.02769740981192044
YGL179C,0.01619116907737301
YGL180W,0.001262226473793299
YGL181W,0.1106015858542904
YGL183C,0.008862293965671681
YGL184C,0.005067579532682868
YGL185C,0.02381415311042759
YGL186C,0.189465137068
YGL187C,0.1234662574444323
YGL189C,5.05843356403788
YGL190C,0.01650603052768068
YGL191W,0.2914039597123185
YGL192W,0.000418929052784741
YGL194C,0.006763306766741965
YGL195W,0.05832706853387291
YGL196W,0.0597038991841589
YGL197W,0.003024110344666799
YGL198W,0.1703137490294128
YGL200C,0.4365888293415077
YGL201C,0.01598263567428968
YGL202W,0.625341529049469
YGL203C,0.0632871614332244
YGL205W,0.00151016667050325
YGL206C,0.05906628499431737
